Date,Open,High,Low,Close,Adj Close,Volume
2021-07-01,54.340000,54.480000,53.860001,53.959999,50.436363,13214700
2021-07-02,54.000000,54.450001,54.000000,54.180000,50.641998,10604600
2021-07-06,53.990002,54.090000,53.549999,53.880001,50.361588,15278200
2021-07-07,53.720001,54.380001,53.720001,54.320000,50.772854,14377700
2021-07-08,54.009998,54.169998,53.740002,54.130001,50.595261,11943900
2021-07-09,54.250000,54.520000,54.180000,54.459999,50.903713,10847000
2021-07-12,54.320000,54.599998,54.270000,54.480000,50.922405,15107600
2021-07-13,54.950001,55.299999,54.750000,55.020000,51.427147,15170800
2021-07-14,55.020000,56.349998,54.959999,56.259998,52.586174,22002700
2021-07-15,56.240002,56.470001,55.910000,56.439999,52.754417,15068200
2021-07-16,56.459999,56.680000,56.259998,56.400002,52.717033,14860500
2021-07-19,56.080002,56.349998,55.160000,55.730000,52.090782,19527000
2021-07-20,55.730000,56.330002,55.520000,55.830002,52.184250,16257900
2021-07-21,57.330002,57.560001,56.430000,56.549999,52.857235,20918200
2021-07-22,56.619999,56.740002,56.049999,56.470001,52.782459,13402700
2021-07-23,56.590000,57.330002,56.450001,57.009998,53.287193,12144000
2021-07-26,56.889999,57.119999,56.560001,57.060001,53.333935,8681100
2021-07-27,57.110001,57.540001,56.919998,57.259998,53.520870,12794400
2021-07-28,56.990002,57.160000,56.630001,56.740002,53.034828,9858000
2021-07-29,57.070000,57.250000,56.860001,57.049999,53.324577,9599100
2021-07-30,57.150002,57.250000,56.900002,57.029999,53.305893,11727000
2021-08-02,57.200001,57.240002,56.709999,56.880001,53.165691,9778000
2021-08-03,57.000000,57.000000,56.750000,56.919998,53.203072,8825500
2021-08-04,56.750000,56.950001,56.009998,56.099998,52.436619,11888400
2021-08-05,56.439999,56.590000,56.290001,56.500000,52.810501,9806800
2021-08-06,56.599998,56.740002,56.439999,56.639999,52.941353,10409300
2021-08-09,56.799999,56.880001,56.430000,56.650002,52.950706,8859900
2021-08-10,56.840000,57.169998,56.660000,56.799999,53.090904,10906900
2021-08-11,56.889999,57.180000,56.709999,56.730000,53.025478,8370700
2021-08-12,56.730000,56.980000,56.730000,56.840000,53.128296,6169200
2021-08-13,56.810001,57.299999,56.770000,57.230000,53.492828,7714200
2021-08-16,57.200001,57.490002,57.029999,57.480000,53.726501,7972000
2021-08-17,57.459999,57.560001,57.009998,57.279999,53.539566,10346400
2021-08-18,57.189999,57.230000,56.419998,56.500000,52.810501,13873700
2021-08-19,56.060001,56.980000,55.950001,56.860001,53.146988,9223700
2021-08-20,56.840000,57.029999,56.580002,56.639999,52.941353,10543600
2021-08-23,56.669998,56.750000,56.380001,56.439999,52.754417,8912800
2021-08-24,56.639999,56.639999,55.900002,56.009998,52.352497,12067200
2021-08-25,56.060001,56.169998,55.730000,56.070000,52.408573,11270700
2021-08-26,55.950001,55.980000,55.509998,55.540001,51.913185,10331500
2021-08-27,55.660000,55.790001,55.450001,55.650002,52.016006,8844100
2021-08-30,55.689999,56.200001,55.639999,56.180000,52.511391,10034700
2021-08-31,56.160000,56.520000,56.000000,56.310001,52.632904,14185700
2021-09-01,56.380001,56.799999,56.279999,56.689999,52.988087,9518900
2021-09-02,56.770000,57.029999,56.410000,56.770000,53.062866,11653200
2021-09-03,56.459999,56.770000,56.250000,56.730000,53.025478,13220400
2021-09-07,56.599998,56.689999,55.509998,55.669998,52.034698,20035300
2021-09-08,55.610001,56.480000,55.610001,56.419998,52.735718,12040100
2021-09-09,56.180000,56.419998,55.799999,55.860001,52.212296,12545400
2021-09-10,56.009998,56.130001,55.520000,55.610001,51.978622,10573700
2021-09-13,55.740002,56.400002,55.740002,56.070000,52.408573,20274300
2021-09-14,55.919998,55.980000,55.549999,55.689999,52.446251,13918900
2021-09-15,55.680000,56.000000,55.419998,55.880001,52.625183,15746000
2021-09-16,55.720001,55.990002,54.820000,55.349998,52.126049,17430400
2021-09-17,55.020000,55.189999,54.369999,54.439999,51.269054,33370200
2021-09-20,54.110001,54.400002,53.730000,54.060001,50.911190,27542500
2021-09-21,54.389999,54.820000,53.939999,54.049999,50.901764,16418200
2021-09-22,54.509998,54.560001,54.060001,54.130001,50.977112,12719700
2021-09-23,54.259998,54.619999,54.000000,54.040001,50.892357,13836200
2021-09-24,54.000000,54.240002,53.860001,53.889999,50.751091,9682200
2021-09-27,53.849998,54.250000,53.570000,53.610001,50.487404,12429500
2021-09-28,53.459999,53.459999,52.430000,52.639999,49.573895,19926100
2021-09-29,52.639999,53.160000,52.560001,52.959999,49.875259,13941500
2021-09-30,53.169998,53.330002,52.430000,52.470001,49.413799,17672000
2021-10-01,52.779999,53.200001,52.570000,53.020000,49.931767,16277400
2021-10-04,53.060001,53.529999,52.400002,52.990002,49.903511,18973400
2021-10-05,53.020000,53.470001,52.930000,53.080002,49.988274,17173100
2021-10-06,52.770000,53.770000,52.509998,53.709999,50.581577,21284500
2021-10-07,53.990002,54.279999,53.810001,53.880001,50.741676,13774400
2021-10-08,54.000000,54.389999,53.900002,54.119999,50.967693,13786800
2021-10-11,54.209999,54.389999,54.009998,54.230000,51.071285,12378500
2021-10-12,54.419998,54.830002,54.220001,54.230000,51.071285,19474400
2021-10-13,54.169998,54.430000,53.790001,54.240002,51.080708,12143300
2021-10-14,54.389999,54.810001,54.310001,54.610001,51.429153,13704000
2021-10-15,54.639999,54.880001,54.290001,54.480000,51.306725,17867000
2021-10-18,54.349998,54.389999,53.860001,53.939999,50.798176,15861800
2021-10-19,54.040001,54.200001,53.770000,54.150002,50.995953,11068500
2021-10-20,54.180000,54.759998,54.110001,54.630001,51.447998,12474800
2021-10-21,54.599998,54.669998,54.209999,54.349998,51.184296,14388300
2021-10-22,54.389999,54.529999,54.070000,54.450001,51.278473,12828600
2021-10-25,54.380001,54.470001,54.020000,54.230000,51.071285,11855000
2021-10-26,54.320000,54.580002,54.230000,54.470001,51.297314,12086700
2021-10-27,55.970001,56.080002,55.270000,55.520000,52.286152,24019800
2021-10-28,55.750000,56.110001,55.619999,56.040001,52.775864,15928000
2021-10-29,55.869999,56.470001,55.779999,56.369999,53.086639,24463700
2021-11-01,56.389999,56.400002,55.900002,56.169998,52.898285,11651100
2021-11-02,56.470001,56.500000,55.970001,56.099998,52.832367,11498900
2021-11-03,56.000000,56.330002,55.779999,56.290001,53.011299,10788300
2021-11-04,56.110001,56.630001,56.029999,56.599998,53.303242,10820200
2021-11-05,56.840000,57.160000,56.590000,56.840000,53.529266,12886700
2021-11-08,56.750000,56.889999,56.130001,56.330002,53.048969,12828000
2021-11-09,56.410000,56.520000,56.090000,56.490002,53.199654,10155800
2021-11-10,56.540001,56.919998,56.290001,56.720001,53.416252,8813600
2021-11-11,56.830002,56.880001,56.570000,56.740002,53.435093,7257700
2021-11-12,56.750000,56.990002,56.549999,56.610001,53.312660,10162500
2021-11-15,56.529999,56.680000,56.270000,56.619999,53.322079,10289200
2021-11-16,56.619999,56.939999,56.189999,56.220001,52.945377,13756500
2021-11-17,56.040001,56.049999,55.650002,55.910000,52.653431,13288700
2021-11-18,55.830002,55.930000,55.139999,55.410000,52.182556,15380100
2021-11-19,55.439999,55.490002,54.900002,55.130001,51.918873,15813700
2021-11-22,55.099998,56.020000,55.080002,55.470001,52.239063,16905600
2021-11-23,55.660000,56.110001,55.500000,55.880001,52.625183,13835900
2021-11-24,55.709999,55.840000,55.029999,55.430000,52.201393,12598900
2021-11-26,54.590000,54.750000,53.580002,53.730000,50.600407,14754300
2021-11-29,54.049999,54.730000,53.930000,54.580002,51.400902,22712500
2021-11-30,53.599998,53.630001,52.439999,52.450001,49.778011,30485200
2021-12-01,52.980000,53.520000,52.279999,52.299999,49.635654,18719600
2021-12-02,52.599998,53.340000,52.509998,53.070000,50.366428,17074200
2021-12-03,53.330002,53.610001,52.980000,53.540001,50.812489,21064400
2021-12-06,54.310001,55.250000,54.139999,54.910000,52.112694,26624100
2021-12-07,55.020000,55.419998,54.849998,55.209999,52.397408,23832700
2021-12-08,55.119999,55.349998,54.360001,55.000000,52.198112,18026300
2021-12-09,54.750000,55.130001,54.590000,54.860001,52.065243,13846400
2021-12-10,55.250000,56.320000,55.070000,56.279999,53.412903,23153600
2021-12-13,56.980000,57.930000,56.959999,57.759998,54.817509,31362800
2021-12-14,57.400002,58.169998,57.400002,57.799999,54.855469,24806600
2021-12-15,57.930000,58.250000,57.650002,58.060001,55.102222,24923800
2021-12-16,57.980000,58.880001,57.900002,58.650002,55.662167,24696900
2021-12-17,58.490002,58.919998,57.700001,57.730000,54.789040,51874400
2021-12-20,57.200001,57.779999,57.000000,57.540001,54.608719,20879500
2021-12-21,57.610001,57.970001,57.529999,57.770000,54.827000,15864900
2021-12-22,57.709999,58.189999,57.490002,58.180000,55.216110,12447400
2021-12-23,58.520000,58.610001,57.939999,58.220001,55.254070,11027300
2021-12-27,58.000000,58.689999,58.000000,58.650002,55.662167,9860000
2021-12-28,58.400002,58.939999,58.299999,58.880001,55.880451,8979900
2021-12-29,58.950001,59.099998,58.660000,58.950001,55.946884,9996000
2021-12-30,59.060001,59.230000,58.759998,58.779999,55.785545,7703900
2021-12-31,58.750000,59.349998,58.700001,59.209999,56.193638,10021300
2022-01-03,58.820000,59.310001,58.380001,59.299999,56.279057,20187300
2022-01-04,59.730000,60.540001,59.590000,60.290001,57.218620,26141600
2022-01-05,60.090000,61.200001,60.049999,60.790001,57.693153,22507300
2022-01-06,60.470001,61.119999,60.439999,60.470001,57.389450,17902300
2022-01-07,60.279999,60.720001,60.060001,60.330002,57.256584,12307900
2022-01-10,60.549999,60.820000,60.180000,60.430000,57.351486,20954300
2022-01-11,60.430000,60.490002,59.840000,60.450001,57.370468,19369600
2022-01-12,60.529999,60.689999,60.189999,60.540001,57.455875,15753800
2022-01-13,60.540001,61.040001,60.389999,60.900002,57.797543,14318000
2022-01-14,60.939999,61.450001,60.360001,61.389999,58.262585,19729600
2022-01-18,61.060001,61.189999,60.450001,60.900002,57.797543,21976700
2022-01-19,60.660000,61.180000,60.560001,61.000000,57.892448,18654700
2022-01-20,61.000000,61.439999,60.720001,60.750000,57.655182,23002400
2022-01-21,61.080002,61.299999,60.400002,60.450001,57.370468,26643200
2022-01-24,59.900002,60.349998,58.570000,59.959999,56.905426,30185100
2022-01-25,59.360001,60.049999,58.689999,59.820000,56.772568,19027100
2022-01-26,59.790001,60.349998,59.209999,59.599998,56.563770,19190200
2022-01-27,59.880001,60.930000,59.500000,59.650002,56.611225,18893800
2022-01-28,59.389999,60.889999,58.939999,60.840000,57.740604,19101500
2022-01-31,60.299999,61.139999,60.150002,61.009998,57.901943,22045300
2022-02-01,60.910000,61.139999,60.160000,60.560001,57.474869,20841700
2022-02-02,60.619999,61.270000,60.560001,61.180000,58.063282,20225600
2022-02-03,60.939999,61.779999,60.590000,61.610001,58.471378,19440500
2022-02-04,61.490002,61.680000,60.570000,60.959999,57.854488,17403700
2022-02-07,61.380001,61.720001,60.860001,61.599998,58.461887,17846400
2022-02-08,61.830002,62.330002,61.740002,62.000000,58.841507,18771700
2022-02-09,62.169998,62.320000,60.900002,61.040001,57.930416,23595600
2022-02-10,60.360001,62.299999,60.200001,61.380001,58.253094,23561500
2022-02-11,61.770000,61.980000,60.150002,60.290001,57.218620,22781400
2022-02-14,60.160000,60.790001,59.279999,60.680000,57.588749,23641300
2022-02-15,60.959999,61.779999,60.630001,60.910000,57.807034,13408700
2022-02-16,60.860001,61.400002,60.560001,60.900002,57.797543,15484700
2022-02-17,60.549999,62.279999,60.410000,62.119999,58.955395,21468700
2022-02-18,62.119999,62.820000,61.990002,62.540001,59.354000,21975000
2022-02-22,62.430000,62.639999,61.720001,62.279999,59.107239,21731400
2022-02-23,62.240002,62.330002,61.340000,61.590000,58.452393,19248500
2022-02-24,59.970001,60.619999,59.220001,60.509998,57.427414,27207400
2022-02-25,60.939999,62.900002,60.919998,62.849998,59.648197,21487800
2022-02-28,61.650002,62.340000,61.410000,62.240002,59.069279,25879100
2022-03-01,62.139999,62.750000,61.509998,61.970001,58.813042,15871100
2022-03-02,62.230000,62.880001,61.779999,62.430000,59.249599,17319100
2022-03-03,62.610001,63.020000,62.290001,62.470001,59.287560,21262800
2022-03-04,61.459999,62.590000,61.200001,62.570000,59.382469,17163000
2022-03-07,62.009998,62.070000,60.720001,61.080002,57.968380,29151400
2022-03-08,61.450001,61.540001,58.590000,58.660000,55.671658,30242100
2022-03-09,59.820000,59.840000,58.660000,58.959999,55.956375,23022700
2022-03-10,58.480000,58.660000,57.500000,57.880001,54.931393,20887300
2022-03-11,57.959999,58.849998,57.860001,57.919998,54.969353,19855600
2022-03-14,57.970001,59.040001,57.970001,58.540001,55.983055,17799400
2022-03-15,59.080002,59.889999,58.980000,59.619999,57.015881,18607200
2022-03-16,59.779999,59.939999,58.610001,59.459999,56.862869,17347300
2022-03-17,59.459999,60.139999,59.230000,60.090000,57.465351,15586200
2022-03-18,60.299999,60.299999,59.709999,60.099998,57.474918,30197800
2022-03-21,60.500000,61.099998,60.250000,60.580002,57.933956,17440100
2022-03-22,60.930000,60.950001,60.060001,60.799999,58.144337,17559500
2022-03-23,60.750000,60.980000,60.000000,60.400002,57.761818,15529200
2022-03-24,60.639999,61.020000,60.459999,60.980000,58.316479,13151300
2022-03-25,61.119999,61.610001,61.049999,61.529999,58.842457,12259800
2022-03-28,61.529999,61.939999,61.209999,61.919998,59.215416,11485200
2022-03-29,62.209999,62.529999,61.740002,62.160000,59.444939,14720600
2022-03-30,62.009998,62.209999,61.560001,62.209999,59.492752,13641000
2022-03-31,62.220001,62.639999,62.000000,62.000000,59.291927,16822900
2022-04-01,62.330002,62.950001,62.090000,62.869999,60.123928,12644900
2022-04-04,62.599998,62.790001,61.720001,62.540001,59.808342,11505800
2022-04-05,62.400002,63.240002,62.369999,62.470001,59.741398,15721200
2022-04-06,62.770000,63.259998,62.299999,63.099998,60.343880,19267400
2022-04-07,63.130001,63.669998,62.709999,63.439999,60.669025,13960800
2022-04-08,63.480000,64.040001,63.160000,63.830002,61.041996,12703500
2022-04-11,63.910000,64.300003,63.639999,63.810001,61.022873,12720100
2022-04-12,64.379997,64.809998,63.889999,64.559998,61.740108,18089900
2022-04-13,64.440002,64.870003,64.230003,64.730003,61.902691,11883000
2022-04-14,64.959999,65.570000,64.820000,65.019997,62.180019,16388400
2022-04-18,64.769997,65.180000,64.180000,64.440002,61.625355,11679400
2022-04-19,64.500000,65.250000,64.440002,65.070000,62.227837,11993800
2022-04-20,65.440002,66.239998,65.400002,65.959999,63.078953,14827100
2022-04-21,65.980003,67.000000,65.720001,66.209999,63.318039,15120400
2022-04-22,66.080002,66.339996,65.180000,65.250000,62.399975,14902200
2022-04-25,67.000000,67.199997,64.779999,65.940002,63.059837,25082000
2022-04-26,65.519997,66.370003,65.040001,65.050003,62.208706,21982600
2022-04-27,65.000000,66.279999,65.000000,65.559998,62.696434,16971000
2022-04-28,64.660004,66.279999,64.500000,66.190002,63.298923,22010600
2022-04-29,65.870003,66.029999,64.489998,64.610001,61.787926,20137100
2022-05-02,65.279999,65.309998,62.580002,63.439999,60.669025,24970300
2022-05-03,63.720001,63.939999,62.669998,63.080002,60.324757,21686300
2022-05-04,63.000000,65.120003,62.939999,65.029999,62.189579,19780200
2022-05-05,64.690002,65.029999,64.010002,64.510002,61.692295,20155200
2022-05-06,64.199997,65.309998,64.070000,64.739998,61.912243,18984000
2022-05-09,64.470001,65.360001,64.040001,64.610001,61.787926,20055300
2022-05-10,64.500000,65.320000,63.849998,64.010002,61.214138,21322200
2022-05-11,64.330002,65.199997,63.959999,64.309998,61.501026,19648400
2022-05-12,64.160004,64.529999,63.209999,64.510002,61.692295,22574700
2022-05-13,64.809998,65.800003,64.120003,65.720001,62.849442,16167000
2022-05-16,65.440002,66.379997,65.440002,65.959999,63.078953,13223200
2022-05-17,66.099998,66.099998,65.010002,65.779999,62.906818,21300600
2022-05-18,65.419998,65.519997,60.959999,61.200001,58.526867,31437300
2022-05-19,60.959999,60.959999,59.660000,60.000000,57.379280,31493900
2022-05-20,60.490002,61.240002,59.660000,60.980000,58.316479,29133800
2022-05-23,61.650002,63.099998,61.590000,62.860001,60.114368,19406900
2022-05-24,62.880001,64.190002,62.750000,64.019997,61.223690,16154200
2022-05-25,64.000000,64.470001,63.599998,64.070000,61.271515,15360500
2022-05-26,64.070000,65.099998,63.959999,64.300003,61.491467,16159800
2022-05-27,64.260002,64.830002,64.139999,64.680000,61.854874,17709000
2022-05-31,64.080002,64.320000,63.049999,63.380001,60.611652,43159000
2022-06-01,63.419998,63.680000,62.130001,63.070000,60.315189,15408300
2022-06-02,63.180000,63.740002,62.110001,63.730000,60.946362,14586000
2022-06-03,63.570000,63.630001,62.810001,62.970001,60.219563,13539900
2022-06-06,63.330002,63.770000,62.660000,62.869999,60.123928,15112800
2022-06-07,62.380001,63.369999,62.220001,63.250000,60.487328,17886300
2022-06-08,62.990002,63.209999,62.560001,62.889999,60.143055,10211500
2022-06-09,62.869999,63.349998,61.779999,61.799999,59.100662,13382200
2022-06-10,61.009998,61.889999,60.459999,61.410000,58.727692,14967600
2022-06-13,60.750000,62.290001,60.669998,61.340000,58.660759,23064200
2022-06-14,60.730000,60.889999,58.660000,59.230000,57.052158,24620000
2022-06-15,60.000000,60.639999,58.970001,59.669998,57.475983,19684700
2022-06-16,58.639999,59.520000,58.250000,59.070000,56.898045,15053800
2022-06-17,59.700001,60.130001,59.130001,59.430000,57.244808,34781900
2022-06-21,59.490002,60.880001,59.009998,60.700001,58.468109,17705000
2022-06-22,60.599998,61.450001,60.320000,61.150002,58.901562,15207100
2022-06-23,61.299999,61.910000,61.230000,61.880001,59.604721,17190900
2022-06-24,62.110001,63.060001,62.110001,63.040001,60.722073,18147100
2022-06-27,62.980000,63.290001,62.630001,62.910000,60.596848,12142100
2022-06-28,63.080002,63.759998,62.110001,62.279999,59.990013,13150100
2022-06-29,62.540001,63.110001,62.430000,62.730000,60.423470,11795500
2022-06-30,62.320000,63.110001,62.160000,62.910000,60.596848,15514200
2022-07-01,63.119999,64.449997,62.820000,64.379997,62.012794,15143200
2022-07-05,64.180000,64.180000,62.419998,63.279999,60.953243,15921200
2022-07-06,63.599998,64.089996,63.189999,63.410000,61.078465,13450500
2022-07-07,63.259998,63.580002,62.700001,62.910000,60.596848,14828400
2022-07-08,63.029999,63.419998,62.880001,63.139999,60.818390,11311500
2022-07-11,62.990002,63.459999,62.590000,62.939999,60.625744,12702100
2022-07-12,63.000000,63.450001,62.470001,62.669998,60.365669,14731100
2022-07-13,62.330002,63.000000,61.980000,62.380001,60.086338,13145300
2022-07-14,61.330002,62.250000,61.299999,62.180000,59.893688,14433000
2022-07-15,62.750000,62.970001,62.070000,62.500000,60.201923,21968400
2022-07-18,62.520000,62.560001,61.509998,61.650002,59.383179,10780800
