Date,Open,High,Low,Close,Adj Close,Volume
2022-07-19,386.079987,392.869995,385.390015,392.269989,384.610596,78506000
2022-07-20,392.470001,396.260010,391.029999,394.769989,387.061737,71843800
2022-07-21,394.160004,398.839996,391.630005,398.790009,391.003296,64903900
2022-07-22,398.920013,400.179993,392.750000,395.089996,387.375519,72197300
2022-07-25,395.750000,396.470001,393.209991,395.570007,387.846130,53631500
2022-07-26,393.839996,394.059998,389.950012,390.890015,383.257538,52946400
2022-07-27,394.359985,402.880005,394.049988,401.040009,393.209381,82342100
2022-07-28,401.890015,406.799988,398.149994,406.070007,398.141174,73966600
2022-07-29,407.579987,413.029999,406.769989,411.989990,403.945557,87003700
2022-08-01,409.149994,413.410004,408.399994,410.769989,402.749359,69997500
2022-08-02,409.119995,413.000000,406.820007,408.059998,400.092255,63435400
2022-08-03,410.299988,415.679993,410.000000,414.450012,406.357483,67820600
2022-08-04,414.369995,415.089996,412.440002,414.170013,406.083008,45656600
2022-08-05,409.660004,414.149994,409.600006,413.470001,405.396637,56814900
2022-08-08,415.250000,417.619995,411.829987,412.989990,404.925995,53886100
2022-08-09,412.220001,412.750000,410.220001,411.350006,403.318054,44931800
2022-08-10,418.779999,420.140015,416.720001,419.989990,411.789368,68665700
2022-08-11,422.989990,424.950012,419.209991,419.989990,411.789368,59489700
2022-08-12,422.029999,427.209991,421.029999,427.100006,418.760498,61694500
2022-08-15,424.769989,429.410004,424.709991,428.859985,420.486115,54048300
2022-08-16,427.730011,431.730011,426.880005,429.700012,421.309753,59289000
2022-08-17,425.910004,429.500000,424.540009,426.649994,418.319275,63563400
2022-08-18,426.859985,428.609985,425.500000,427.890015,419.535065,49023200
2022-08-19,424.980011,425.260010,421.220001,422.140015,413.897369,68016900
2022-08-22,417.049988,417.230011,412.399994,413.350006,405.278992,77695600
2022-08-23,412.899994,415.420013,411.769989,412.350006,404.298553,49105200
2022-08-24,412.109985,415.109985,411.390015,413.670013,405.592712,49177800
2022-08-25,415.239990,419.559998,414.089996,419.510010,411.318726,50942300
2022-08-26,419.390015,419.959991,405.250000,405.309998,397.395966,103087000
2022-08-29,402.200012,405.839996,401.200012,402.630005,394.768311,65370800
2022-08-30,403.850006,404.100006,396.000000,398.209991,390.434601,85652400
2022-08-31,399.929993,401.239990,395.040009,395.179993,387.463776,76029700
2022-09-01,392.890015,396.779999,390.040009,396.420013,388.679565,78740100
2022-09-02,400.279999,401.559998,390.329987,392.239990,384.581177,99632100
2022-09-06,393.130005,394.119995,388.420013,390.760010,383.130096,76637400
2022-09-07,390.429993,398.589996,390.200012,397.779999,390.013000,70964200
2022-09-08,395.390015,400.859985,394.119995,400.380005,392.562225,80821700
2022-09-09,402.739990,407.510010,402.459991,406.600006,398.660797,76706900
2022-09-12,408.779999,411.730011,408.459991,410.970001,402.945465,69256300
2022-09-13,401.829987,403.100006,391.920013,393.100006,385.424377,122947100
2022-09-14,394.470001,396.200012,391.119995,394.600006,386.895111,85023700
2022-09-15,392.959991,395.959991,388.779999,390.119995,382.502594,87633800
2022-09-16,384.140015,386.250000,382.109985,385.559998,379.584503,103084800
2022-09-19,382.260010,388.549988,382.179993,388.549988,382.528168,73278500
2022-09-20,385.059998,386.119995,381.200012,384.089996,378.137299,77274900
2022-09-21,386.109985,389.309998,377.380005,377.390015,371.541138,106746600
2022-09-22,376.579987,378.299988,373.440002,374.220001,368.420227,89472600
2022-09-23,370.579987,370.619995,363.290009,367.950012,362.247406,122346900
2022-09-26,366.410004,370.209991,363.029999,364.309998,358.663788,92581200
2022-09-27,368.019989,370.399994,360.869995,363.380005,357.748260,108294100
2022-09-28,364.380005,372.299988,362.600006,370.529999,364.787415,110802200
2022-09-29,366.809998,367.109985,359.700012,362.790009,357.167419,112952300
2022-09-30,361.799988,365.910004,357.040009,357.179993,351.644318,153711200
2022-10-03,361.079987,368.549988,359.209991,366.609985,360.928192,89756500
2022-10-04,372.399994,378.000000,366.570007,377.970001,372.112122,103602800
2022-10-05,373.390015,379.459991,370.950012,377.089996,371.245758,88065700
2022-10-06,375.619995,378.720001,372.679993,373.200012,367.416046,82333500
2022-10-07,368.970001,373.290009,360.940002,362.790009,357.167419,107789500
2022-10-10,363.959991,364.209991,357.670013,360.019989,354.440308,76042800
2022-10-11,358.239990,363.029999,355.709991,357.739990,352.195679,92482800
2022-10-12,358.170013,359.820007,356.299988,356.559998,351.033936,76991800
2022-10-13,349.209991,367.510010,348.109985,365.970001,360.298126,147254500
2022-10-14,368.549988,370.260010,356.959991,357.630005,352.087372,123737000
2022-10-17,364.010010,367.980011,357.279999,366.820007,361.134979,93168200
2022-10-18,375.130005,375.450012,367.519989,371.130005,365.378113,97162900
2022-10-19,368.989990,371.850006,365.549988,368.500000,362.788879,79746900
2022-10-20,368.029999,372.670013,364.609985,365.410004,359.746796,88283100
2022-10-21,365.119995,374.799988,363.540009,374.290009,368.489166,131038400
2022-10-24,375.890015,380.059998,373.109985,378.869995,372.998199,85436900
2022-10-25,378.790009,385.250000,378.670013,384.920013,378.954407,78846300
2022-10-26,381.619995,387.579987,381.350006,382.019989,376.099365,104087300
2022-10-27,383.070007,385.000000,379.329987,379.980011,374.091003,81971800
2022-10-28,379.869995,389.519989,379.679993,389.019989,382.990814,100302000
2022-10-31,386.440002,388.399994,385.260010,386.209991,380.224426,96631300
2022-11-01,390.140015,390.390015,383.290009,384.519989,378.560608,85407600
2022-11-02,383.899994,388.630005,374.760010,374.869995,369.060181,126990400
2022-11-03,371.470001,374.200012,368.790009,371.010010,365.260010,87100100
2022-11-04,377.000000,378.869995,370.000000,376.350006,370.517242,103505200
2022-11-07,377.709991,380.570007,375.529999,379.950012,374.061432,68286900
2022-11-08,381.109985,385.119995,377.720001,382.000000,376.079681,84641100
2022-11-09,379.929993,381.140015,373.609985,374.130005,368.331696,78495500
2022-11-10,388.049988,395.040009,385.640015,394.690002,388.572998,141455800
2022-11-11,395.589996,399.350006,393.609985,398.510010,392.333801,93839900
2022-11-14,396.660004,400.179993,394.829987,395.119995,388.996338,71903500
2022-11-15,401.149994,402.309998,394.489990,398.489990,392.314117,93194500
2022-11-16,396.779999,397.779999,394.790009,395.450012,389.321228,68508500
2022-11-17,390.459991,394.950012,390.140015,394.239990,388.129944,74496300
2022-11-18,397.739990,397.809998,393.040009,396.029999,389.892212,92922500
2022-11-21,394.640015,395.820007,392.660004,394.589996,388.474548,51243200
2022-11-22,396.630005,400.070007,395.149994,399.899994,393.702271,60429000
2022-11-23,399.549988,402.929993,399.309998,402.420013,396.183197,68261600
2022-11-25,401.829987,402.910004,401.540009,402.329987,396.094574,30545400
2022-11-28,399.089996,400.809998,395.109985,395.910004,389.774078,67881600
2022-11-29,396.049988,397.299988,393.299988,395.230011,389.104614,52310000
2022-11-30,395.489990,407.679993,393.480011,407.679993,401.361633,144566700
2022-12-01,408.769989,410.000000,404.750000,407.380005,401.066315,76398200
2022-12-02,402.250000,407.859985,402.140015,406.910004,400.603638,85342700
2022-12-05,403.950012,404.929993,398.170013,399.589996,393.397064,77289800
2022-12-06,399.420013,399.989990,391.640015,393.829987,387.726318,77972200
2022-12-07,392.940002,395.640015,391.970001,393.160004,387.066711,65927900
2022-12-08,395.140015,397.359985,393.269989,396.239990,390.098969,60737900
2022-12-09,394.940002,397.619995,393.149994,393.279999,387.184845,81447700
2022-12-12,394.109985,398.950012,393.410004,398.950012,392.766968,75405800
2022-12-13,410.220001,410.489990,399.070007,401.970001,395.740204,123782500
2022-12-14,401.609985,405.500000,396.309998,399.399994,393.209991,108111300
2022-12-15,394.299988,395.250000,387.890015,389.630005,383.591400,117705900
2022-12-16,385.179993,386.579987,381.040009,383.269989,379.062683,119858000
2022-12-19,383.470001,383.820007,378.279999,380.019989,375.848358,79878100
2022-12-20,379.230011,382.230011,377.850006,380.540009,376.362640,74427200
2022-12-21,383.250000,387.410004,382.690002,386.230011,381.990204,78167400
2022-12-22,383.049988,386.209991,374.769989,380.720001,376.540680,100120900
2022-12-23,379.649994,383.059998,378.029999,382.910004,378.706635,59857300
2022-12-27,382.790009,383.149994,379.649994,381.399994,377.213226,51638200
2022-12-28,381.329987,383.390015,376.420013,376.660004,372.525238,70911500
2022-12-29,379.630005,384.350006,379.079987,383.440002,379.230804,66970900
2022-12-30,380.640015,382.579987,378.429993,382.429993,378.231934,84022200
